0.0000000, -47.2357584, 8.9173961, -0.0139069, 0.0035454, 8.2834215, 5.2571156
0.6665344, -47.2270952, 9.5878070, -0.0121536, 0.0016000, 8.6961582, 5.2527355
1.3330688, -47.2192364, 10.2515946, -0.0116630, 0.0003215, 9.0898529, 5.2483591
1.9996031, -47.2115200, 10.9163877, -0.0116025, -0.0001847, 9.4668817, 5.2439863
2.6661375, -47.2036949, 11.5811947, -0.0120408, -0.0011146, 9.8291629, 2.5411717
3.3326719, -47.1954506, 12.2440408, -0.0127543, -0.0005523, 10.0000000, -1.8732882
3.9992063, -47.1868570, 12.9152272, -0.0127182, 0.0006811, 9.8743495, -11.8715170
4.6657407, -47.1786347, 13.5823424, -0.0117633, 0.0021981, 9.0375455, -11.6794493
5.3322751, -47.1710787, 14.2566542, -0.0115813, -0.0054739, 8.1306654, -10.8326236
5.9988094, -47.1610626, 14.9188107, -0.0205801, -0.0232192, 7.1879822, -9.7957820
6.6653438, -47.1397116, 15.5911010, -0.0467523, -0.0577163, 6.2135849, -0.0241103
7.3318782, -47.0851169, 16.2535347, -0.1480300, -0.3110702, 6.2109980, -0.0241103
7.9984126, -46.9114471, 16.8698925, -0.3985119, -0.2775891, 6.2084101, 1.2764164
8.6649470, -46.6172694, 17.4823893, -0.4616753, 0.0155603, 6.3439662, 5.2748463
9.3314814, -46.3216313, 18.0874990, -0.4448390, 0.0377629, 6.8758737, 5.2704515
9.9980157, -46.0391910, 18.7027953, -0.4188067, 0.0158787, 7.3690918, 5.2660603
10.6645501, -45.7759197, 19.2909237, -0.4262311, -0.0056121, 7.8309344, 5.2616728
11.3310845, -45.5013140, 19.9036843, -0.4108061, 0.0401725, 8.2666623, 5.2572889
11.9976189, -45.2450340, 20.5082300, -0.3938713, 0.0145169, 8.6802093, -0.1039200
12.6641533, -44.9878860, 21.1330697, -0.3871934, 0.0117125, 8.6722258, -10.7485870
13.3306876, -44.7378495, 21.7549936, -0.3762775, 0.0211808, 7.8024929, -9.3387667
13.9972220, -44.4897075, 22.3838984, -0.3845947, -0.0555755, 6.9591434, -5.7414984
14.6637564, -44.2195756, 22.9973942, -0.4564596, -0.1541104, 6.3855983, -0.0254637
15.3302908, -43.8920472, 23.5705349, -0.5970238, -0.2945369, 6.3829398, -0.0254637
15.9968252, -43.4604385, 24.0836539, -0.7908154, -0.2159296, 6.3802802, 3.1845018
16.6633596, -42.9682343, 24.5168185, -0.9144404, -0.2420855, 6.7047099, 1.0893999
17.3298939, -42.4168293, 24.8716910, -1.0813347, -0.2336367, 6.8121495, 1.1289978
17.9964283, -41.8108895, 25.1411095, -1.2176251, -0.1807657, 6.9217347, 3.3094985
18.6629627, -41.1702640, 25.3370382, -1.3283891, -0.1698472, 7.2334087, 2.0135073
19.3294971, -40.5084270, 25.4572471, -1.4592880, -0.2181567, 7.4166262, -0.0343790
19.9960315, -39.8484040, 25.4848191, -1.5962569, -0.1970125, 7.4135359, 1.1377392
20.6625659, -39.1830192, 25.4261683, -1.7122220, -0.1179073, 7.5151314, 5.2647018
21.3291002, -38.5214638, 25.3150815, -1.7480785, 0.0078647, 7.9684007, 5.2603154
21.9956346, -37.8662207, 25.1981534, -1.7488499, -0.0108065, 8.3968906, 5.2559326
22.6621690, -37.2089729, 25.0761996, -1.7601651, -0.0140958, 8.8042201, 5.2515536
23.3287034, -36.5551340, 24.9489852, -1.7638438, 0.0031592, 9.1932025, 5.2471781
23.9952378, -35.8989676, 24.8216339, -1.7615497, 0.0013324, 9.5660766, 5.2428064
24.6617721, -35.2455965, 24.6954352, -1.7619742, -0.0012149, 9.9246584, 1.1260906
25.3283065, -34.5919070, 24.5687562, -1.7622882, 0.0002860, 10.0000000, 0.0000000
25.9948409, -33.9370051, 24.4418875, -1.7620316, 0.0002372, 10.0000000, 0.0000000
26.6613753, -33.2832047, 24.3153399, -1.7619711, 0.0000416, 10.0000000, 0.0000000
27.3279097, -32.6291699, 24.1887743, -1.7619178, 0.0001187, 10.0000000, 0.0000000
27.9944441, -31.9747251, 24.0621747, -1.7618547, 0.0000536, 10.0000000, 0.0000000
28.6609784, -31.3206602, 23.9356729, -1.7618461, -0.0000227, 10.0000000, 0.0000000
29.3275128, -30.6661761, 23.8090800, -1.7618825, -0.0000865, 10.0000000, 0.0000000
29.9940472, -30.0123160, 23.6825702, -1.7619546, -0.0001284, 10.0000000, 0.0000000
30.6605816, -29.3580176, 23.5559183, -1.7620468, -0.0001261, 10.0000000, 0.0000000
31.3271160, -28.7030081, 23.4290725, -1.7621144, -0.0000768, 10.0000000, 0.0000000
31.9936504, -28.0491541, 23.3024148, -1.7621540, -0.0000422, 10.0000000, 0.0000000
32.6601847, -27.3946955, 23.1756206, -1.7621723, -0.0000172, 10.0000000, 0.0000000
33.3267191, -26.7398834, 23.0487500, -1.7621785, -0.0000015, 10.0000000, 0.0000000
33.9932535, -26.0859150, 22.9220418, -1.7621756, 0.0000102, 10.0000000, 0.0000000
34.6597879, -25.4314661, 22.7952452, -1.7621655, 0.0000182, 10.0000000, 0.0000000
35.3263223, -24.7767955, 22.6684137, -1.7621519, 0.0000225, 10.0000000, 0.0000000
35.9928566, -24.1226557, 22.5416949, -1.7621371, 0.0000219, 10.0000000, 0.0000000
36.6593910, -23.4681953, 22.4149239, -1.7621230, 0.0000194, 10.0000000, 0.0000000
37.3259254, -22.8136847, 22.2881519, -1.7621116, 0.0000148, 10.0000000, 0.0000000
37.9924598, -22.1593654, 22.1614235, -1.7621038, 0.0000086, 10.0000000, 0.0000000
38.6589942, -21.5049096, 22.0346725, -1.7621004, 0.0000009, 10.0000000, 0.0000000
39.3255286, -20.8505330, 21.9079373, -1.7621030, -0.0000087, 10.0000000, 0.0000000
39.9920629, -20.1960553, 21.7811791, -1.7621092, -0.0000092, 10.0000000, 0.0000000
40.6585973, -19.5416371, 21.6544282, -1.7621168, -0.0000217, 10.0000000, 0.0000000
41.3251317, -18.8873533, 21.5276929, -1.7621421, -0.0000543, 10.0000000, 0.0000000
41.9916661, -18.2327522, 21.4008785, -1.7621545, 0.0000317, 10.0000000, 0.0000000
42.6582005, -17.5783952, 21.2741240, -1.7621205, -0.0000429, 10.0000000, 0.0000000
43.3247349, -16.9241730, 21.1473666, -1.7622784, -0.0004319, 10.0000000, 0.0000000
43.9912692, -16.2694916, 21.0204128, -1.7622403, 0.0007811, 10.0000000, 0.0000000
44.6578036, -15.6151581, 20.8938581, -1.7615100, -0.0001929, 10.0000000, 0.0000000
45.3243380, -14.9609965, 20.7671024, -1.7634965, -0.0057878, 10.0000000, 0.0000000
45.9908724, -14.3065752, 20.6381362, -1.7668447, -0.0030244, 10.0000000, 0.0000000
46.6574068, -13.6531007, 20.5079776, -1.7676209, -0.0002123, 10.0000000, 0.0000000
47.3239411, -12.9997387, 20.3776701, -1.7676517, 0.0001211, 10.0000000, 0.0000000
47.9904755, -12.3461424, 20.2473456, -1.7675845, 0.0000313, 10.0000000, 0.0000000
48.6570099, -11.6927913, 20.1170849, -1.7676046, -0.0000591, 10.0000000, 0.0000000
49.3235443, -11.0389522, 19.9867022, -1.7676474, -0.0000691, 10.0000000, 0.0000000
49.9900787, -10.3858247, 19.8564286, -1.7677040, -0.0001024, 10.0000000, 0.0000000
50.6566131, -9.7323706, 19.7260438, -1.7677810, -0.0001187, 10.0000000, 0.0000000
51.3231474, -9.0780650, 19.5954358, -1.7678581, -0.0001124, 10.0000000, 0.0000000
51.9896818, -8.4255985, 19.4651495, -1.7679058, -0.0000277, 10.0000000, 0.0000000
52.6562162, -7.7720632, 19.3346369, -1.7678969, 0.0000493, 10.0000000, 0.0000000
53.3227506, -7.1173920, 19.2039196, -1.7678427, 0.0001126, 10.0000000, 0.0000000
53.9892850, -6.4658350, 19.0739027, -1.7676136, 0.0006068, 10.0000000, 0.0000000
54.6558193, -5.8113520, 18.9435714, -1.7670900, 0.0007137, 10.0000000, -8.0741798
55.3223537, -5.1568100, 18.8135340, -1.7667930, 0.0001835, 9.4465106, -11.9841403
55.9888881, -4.4983401, 18.6827769, -1.7669746, -0.0008415, 8.5592570, -11.8363963
56.6554225, -3.8431063, 18.5522656, -1.7680677, -0.0034712, 7.5816983, -11.4825588
57.3219569, -3.1875650, 18.4198145, -1.7732958, -0.0128939, 6.4942366, -11.0027492
57.9884913, -2.5310924, 18.2835022, -1.7715500, 0.0368785, 5.2447772, -9.1733660
58.6550256, -1.8758971, 18.1613778, -1.7592495, -0.1856267, 3.9088311, -0.0095414
59.3215600, -1.2663951, 17.9452778, -2.1489243, -0.7860481, 3.9072037, -0.0095414
59.9880944, -0.7844492, 17.4870470, -2.4386914, -0.1497693, 3.9055757, 5.2904665
60.6546288, -0.3729340, 16.9681721, -2.4878690, -0.0092095, 4.7229310, 5.2860587
61.3211632, 0.0276937, 16.4451619, -2.4903774, -0.0172663, 5.4178185, 5.2816545
61.9876976, 0.4322948, 15.9049319, -2.5083174, -0.0252100, 6.0327080, 5.2772540
62.6542319, 0.8249949, 15.3626710, -2.5195280, -0.0091266, 6.5900310, 5.2728572
63.3207663, 1.2152809, 14.8164442, -2.5215887, 0.0024675, 7.1033506, 5.2684640
63.9873007, 1.6051026, 14.2728016, -2.5161132, 0.0145265, 7.5816103, -10.2579464
64.6538351, 2.0027712, 13.7299564, -2.5004585, 0.0335794, 6.6186302, -10.5143025
65.3203695, 2.4128625, 13.1947817, -2.4770239, 0.0183352, 5.4580196, -10.4608762
65.9869038, 2.8200172, 12.6754933, -2.4738636, 0.0977618, 3.9805666, -0.0098948
66.6534382, 3.2753040, 12.2097504, -2.1776935, 0.7579720, 3.9789094, -0.0098948
67.3199726, 3.8839357, 11.9431334, -1.8515048, 0.2240966, 3.9772515, 5.2901134
67.9865070, 4.5219162, 11.7894696, -1.7879306, -0.0054809, 4.7823232, 5.2857059
68.6530414, 5.1658550, 11.6421323, -1.8005722, 0.0004664, 5.4696274, 5.2813020
69.3195758, 5.8273370, 11.4903415, -1.7896656, 0.0185896, 6.0792403, 5.2769018
69.9861101, 6.4804568, 11.3478991, -1.7833321, 0.0010638, 6.6326191, 5.2725052
70.6526445, 7.1375801, 11.2055487, -1.7853213, -0.0038844, 7.1428459, 5.2681123
71.3191789, 7.7869426, 11.0631283, -1.7881718, -0.0045263, 7.6185959, 5.2637231
71.9857133, 8.4399670, 10.9179605, -1.7907526, -0.0031295, 8.0659723, 5.2593376
72.6522477, 9.0893124, 10.7721839, -1.7923913, -0.0020046, 8.4894621, 5.2549556
73.3187821, 9.7369635, 10.6258793, -1.7934521, -0.0011975, 8.8924791, 5.2505774
73.9853164, 10.3878882, 10.4782680, -1.7940840, -0.0006877, 9.2776918, 5.2462028
74.6518508, 11.0369753, 10.3307597, -1.7943769, -0.0002203, 9.6472335, 5.1991959
75.3183852, 11.6863262, 10.1830911, -1.7943808, 0.0002352, 10.0000000, 0.0000000
75.9849196, 12.3357346, 10.0355278, -1.7940066, 0.0008832, 10.0000000, 0.0000000
76.6514540, 12.9841639, 9.8885918, -1.7931760, 0.0016668, 10.0000000, 0.0000000
77.3179883, 13.6351882, 9.7418255, -1.7917796, 0.0027419, 10.0000000, 0.0000000
77.9845227, 14.2840486, 9.5968542, -1.7891957, 0.0049608, 10.0000000, 0.0000000
78.6510571, 14.9350377, 9.4535504, -1.7859243, 0.0037428, 10.0000000, 0.0000000
79.3175915, 15.5897794, 9.3111355, -1.7843182, 0.0009832, 10.0000000, -3.9674284
79.9841259, 16.2433724, 9.1692885, -1.7852238, -0.0037407, 9.7319651, -11.3907246
80.6506603, 16.8986195, 9.0253460, -1.7893633, -0.0082863, 8.9177646, -11.1859829
81.3171946, 17.5435015, 8.8799223, -1.7963592, -0.0132230, 8.0383357, -11.1729274
81.9837290, 18.2015171, 8.7267132, -1.8009859, 0.0016242, 7.0512808, -11.8651388
82.6502634, 18.8468695, 8.5768125, -1.7978183, -0.0046028, 5.8226725, -9.3219880
83.3167978, 19.4901568, 8.4242704, -1.8193679, -0.1253190, 4.6342922, -3.4932924
83.9833322, 20.1179881, 8.2073201, -2.0307709, -0.5063786, 4.1012029, -0.0105037
84.6498666, 20.6463249, 7.8075717, -2.4298739, -0.7140365, 4.0994955, -0.0105037
85.3164009, 20.9630260, 7.2297524, -2.7805603, -0.1916217, 4.0977873, 5.2895051
85.9829353, 21.1953009, 6.6060140, -2.7632033, 0.0435117, 4.8829433, 5.2850980
86.6494697, 21.4380352, 5.9888325, -2.7843702, -0.0617336, 5.5577454, 5.2806947
87.3160041, 21.6631764, 5.3610567, -2.8034394, -0.0010000, 6.1585764, 5.2762950
87.9825385, 21.8854019, 4.7327954, -2.8001937, 0.0009021, 6.7053506, 5.2718989
88.6490728, 22.1106277, 4.0973531, -2.8026056, -0.0051422, 7.2103766, 5.2675065
89.3156072, 22.3322434, 3.4671641, -2.8033810, 0.0028252, 7.6818930, 5.2631178
89.9821416, 22.5565658, 2.8326168, -2.8001960, 0.0033620, 8.1257355, 5.2587328
90.6486760, 22.7776246, 2.2114604, -2.7998171, -0.0022695, 8.5462173, 5.2543514
91.3152104, 23.0024518, 1.5780341, -2.8011671, -0.0016767, 8.9466330, 5.2499736
91.9817448, 23.2232063, 0.9533761, -2.8033093, -0.0074541, 9.3295668, 5.2455995
92.6482791, 23.4404986, 0.3286517, -2.8109637, -0.0086003, 9.6970904, -9.9674042
93.3148135, 23.6569816, -0.3012172, -2.8070312, 0.0190901, 8.9858960, -10.4991366
93.9813479, 23.8749232, -0.9201432, -2.8037843, -0.0170985, 8.1700830, -10.1634350
94.6478823, 24.0923547, -1.5589357, -2.8256597, -0.0351458, 7.2939494, -10.1159219
95.3144167, 24.2936781, -2.1965154, -2.8443745, -0.0220671, 6.3021011, -8.1331059
95.9809511, 24.4850357, -2.8498974, -2.8830082, -0.1345458, 5.3734988, -2.9136877
96.6474854, 24.6098449, -3.4956169, -3.0448687, -0.3642179, 4.9990342, -2.7062406
97.3140198, 24.5910932, -4.1852911, 2.9856742, -0.4152475, 4.6241473, -0.7709697
97.9805542, 24.3801057, -4.8088029, 2.6420230, -0.3422283, 4.5116497, -4.6711717
98.6470886, 24.0309733, -5.3356784, 2.4203608, -0.4610051, 3.7587218, -0.0088226
99.3136230, 23.4976588, -5.7411219, 1.9755625, -0.8500854, 3.7571570, -0.0088226
99.9801573, 22.8584597, -5.8624618, 1.5874886, -0.4204825, 3.7555915, 5.2911847
100.6466917, 22.1893076, -5.7939538, 1.3770632, -0.1882310, 4.5997805, 5.2867763
101.3132261, 21.5349041, -5.6389744, 1.3206543, -0.0156948, 5.3108960, 5.2823715
101.9797605, 20.8895417, -5.4715957, 1.3150430, -0.0009866, 5.9369505, 5.2779704
102.6462949, 20.2449301, -5.3034353, 1.3162330, 0.0011002, 6.5025594, 5.2735730
103.3128293, 19.6009206, -5.1359139, 1.3161744, -0.0005701, 7.0223439, 5.2691792
103.9793636, 18.9558265, -4.9679473, 1.3160709, 0.0002567, 7.5058305, 5.2647891
104.6458980, 18.3115824, -4.8002613, 1.3162090, -0.0000311, 7.9596368, 5.2604026
105.3124324, 17.6664081, -4.6323204, 1.3160362, -0.0003980, 8.3885813, 5.2560198
105.9789668, 17.0208422, -4.4641024, 1.3157311, -0.0005157, 8.7963022, 5.2516407
106.6455012, 16.3766197, -4.2960029, 1.3153733, -0.0005493, 9.1856263, 5.2472652
107.3120356, 15.7313237, -4.1273714, 1.3150055, -0.0005235, 9.5588020, 5.2428933
107.9785699, 15.0860769, -3.9585143, 1.3146904, -0.0004220, 9.9176526, 1.2303694
108.6451043, 14.4413676, -3.7896137, 1.3144911, -0.0001560, 10.0000000, 0.0000000
109.3116387, 13.7961920, -3.6205184, 1.3144734, 0.0000532, 10.0000000, 0.0000000
109.9781731, 13.1514557, -3.4515583, 1.3145324, 0.0001241, 10.0000000, 0.0000000
110.6447075, 12.5065362, -3.2826018, 1.3146107, 0.0000945, 10.0000000, 0.0000000
111.3112418, 11.8618640, -3.1137536, 1.3146590, 0.0000607, 10.0000000, 0.0000000
111.9777762, 11.2171085, -2.9449125, 1.3146988, 0.0000587, 10.0000000, 0.0000000
112.6443106, 10.5722361, -2.7760673, 1.3147349, 0.0000480, 10.0000000, 0.0000000
113.3108450, 9.9274973, -2.6072792, 1.3147629, 0.0000374, 10.0000000, 0.0000000
113.9773794, 9.2827102, -2.4384958, 1.3147858, 0.0000313, 10.0000000, 0.0000000
114.6439138, 8.6378531, -2.2697084, 1.3148047, 0.0000257, 10.0000000, 0.0000000
115.3104481, 7.9930848, -2.1009561, 1.3148201, 0.0000207, 10.0000000, 0.0000000
115.9769825, 7.3482785, -1.9322034, 1.3148326, 0.0000171, 10.0000000, 0.0000000
116.6435169, 6.7034289, -1.7634472, 1.3148430, 0.0000141, 10.0000000, 0.0000000
117.3100513, 6.0586424, -1.5947140, 1.3148515, 0.0000116, 10.0000000, 0.0000000
117.9765857, 5.4138257, -1.4259783, 1.3148586, 0.0000097, 10.0000000, 0.0000000
118.6431201, 4.7689808, -1.2572397, 1.3148646, 0.0000083, 10.0000000, 0.0000000
119.3096544, 4.1241823, -1.0885171, 1.3148697, 0.0000070, 10.0000000, 0.0000000
119.9761888, 3.4793599, -0.9197914, 1.3148741, 0.0000061, 10.0000000, 0.0000000
120.6427232, 2.8345184, -0.7510636, 1.3148779, 0.0000054, 10.0000000, 0.0000000
121.3092576, 2.1897119, -0.5823474, 1.3148813, 0.0000048, 10.0000000, 0.0000000
121.9757920, 1.5448864, -0.4136284, 1.3148843, 0.0000043, 10.0000000, 0.0000000
122.6423263, 0.9000484, -0.2449081, 1.3148870, 0.0000039, 10.0000000, 0.0000000
123.3088607, 0.2552360, -0.0761963, 1.3148895, 0.0000035, 10.0000000, 0.0000000
